filename,NOSE_x,NOSE_y,NOSE_score,LEFT_EYE_x,LEFT_EYE_y,LEFT_EYE_score,RIGHT_EYE_x,RIGHT_EYE_y,RIGHT_EYE_score,LEFT_EAR_x,LEFT_EAR_y,LEFT_EAR_score,RIGHT_EAR_x,RIGHT_EAR_y,RIGHT_EAR_score,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_score,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_score,LEFT_ELBOW_x,LEFT_ELBOW_y,LEFT_ELBOW_score,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_ELBOW_score,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_score,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_score,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_score,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_score,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_score,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_score,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_score,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_score,class_no,class_name
PushUp/cara-push-up-yang-benar-perhatikan-posisi-tubuh.jpg,94.0,111.0,0.7716769,88.0,101.0,0.78537637,88.0,101.0,0.8090113,102.0,72.0,0.77762294,97.0,73.0,0.66115224,166.0,66.0,0.84168875,129.0,74.0,0.60419047,185.0,157.0,0.8365048,141.0,152.0,0.7992641,200.0,244.0,0.88911104,146.0,220.0,0.89356804,289.0,117.0,0.7011992,278.0,123.0,0.8207612,401.0,148.0,0.75431633,384.0,148.0,0.7535285,512.0,161.0,0.91014993,470.0,158.0,0.6237703,1,PushUp
PushUp/cocok-untuk-pemula-begini-cara-push-up-yang-benar-1605433344 - Copy (2).jpg,492.0,172.0,0.74134856,493.0,157.0,0.87651813,482.0,154.0,0.8406298,469.0,150.0,0.5917891,444.0,146.0,0.9360984,466.0,212.0,0.8993547,375.0,180.0,0.7899761,450.0,302.0,0.93018645,334.0,289.0,0.8317444,454.0,382.0,0.93339443,337.0,391.0,0.83428085,308.0,293.0,0.7994411,271.0,273.0,0.8565544,216.0,327.0,0.50671786,188.0,317.0,0.6419286,150.0,342.0,0.6794671,108.0,341.0,0.7348765,1,PushUp
PushUp/cocok-untuk-pemula-begini-cara-push-up-yang-benar-1605433344 - Copy (3).jpg,492.0,172.0,0.74134856,493.0,157.0,0.87651813,482.0,154.0,0.8406298,469.0,150.0,0.5917891,444.0,146.0,0.9360984,466.0,212.0,0.8993547,375.0,180.0,0.7899761,450.0,302.0,0.93018645,334.0,289.0,0.8317444,454.0,382.0,0.93339443,337.0,391.0,0.83428085,308.0,293.0,0.7994411,271.0,273.0,0.8565544,216.0,327.0,0.50671786,188.0,317.0,0.6419286,150.0,342.0,0.6794671,108.0,341.0,0.7348765,1,PushUp
PushUp/cocok-untuk-pemula-begini-cara-push-up-yang-benar-1605433344 - Copy (5).jpg,492.0,172.0,0.74134856,493.0,157.0,0.87651813,482.0,154.0,0.8406298,469.0,150.0,0.5917891,444.0,146.0,0.9360984,466.0,212.0,0.8993547,375.0,180.0,0.7899761,450.0,302.0,0.93018645,334.0,289.0,0.8317444,454.0,382.0,0.93339443,337.0,391.0,0.83428085,308.0,293.0,0.7994411,271.0,273.0,0.8565544,216.0,327.0,0.50671786,188.0,317.0,0.6419286,150.0,342.0,0.6794671,108.0,341.0,0.7348765,1,PushUp
PushUp/cocok-untuk-pemula-begini-cara-push-up-yang-benar-1605433344 - Copy (6).jpg,492.0,172.0,0.74134856,493.0,157.0,0.87651813,482.0,154.0,0.8406298,469.0,150.0,0.5917891,444.0,146.0,0.9360984,466.0,212.0,0.8993547,375.0,180.0,0.7899761,450.0,302.0,0.93018645,334.0,289.0,0.8317444,454.0,382.0,0.93339443,337.0,391.0,0.83428085,308.0,293.0,0.7994411,271.0,273.0,0.8565544,216.0,327.0,0.50671786,188.0,317.0,0.6419286,150.0,342.0,0.6794671,108.0,341.0,0.7348765,1,PushUp
PushUp/cocok-untuk-pemula-begini-cara-push-up-yang-benar-1605433344 - Copy.jpg,492.0,172.0,0.74134856,493.0,157.0,0.87651813,482.0,154.0,0.8406298,469.0,150.0,0.5917891,444.0,146.0,0.9360984,466.0,212.0,0.8993547,375.0,180.0,0.7899761,450.0,302.0,0.93018645,334.0,289.0,0.8317444,454.0,382.0,0.93339443,337.0,391.0,0.83428085,308.0,293.0,0.7994411,271.0,273.0,0.8565544,216.0,327.0,0.50671786,188.0,317.0,0.6419286,150.0,342.0,0.6794671,108.0,341.0,0.7348765,1,PushUp
PushUp/cocok-untuk-pemula-begini-cara-push-up-yang-benar-1605433344.jpg,492.0,172.0,0.74134856,493.0,157.0,0.87651813,482.0,154.0,0.8406298,469.0,150.0,0.5917891,444.0,146.0,0.9360984,466.0,212.0,0.8993547,375.0,180.0,0.7899761,450.0,302.0,0.93018645,334.0,289.0,0.8317444,454.0,382.0,0.93339443,337.0,391.0,0.83428085,308.0,293.0,0.7994411,271.0,273.0,0.8565544,216.0,327.0,0.50671786,188.0,317.0,0.6419286,150.0,342.0,0.6794671,108.0,341.0,0.7348765,1,PushUp
PushUp/do-push-ups-build-muscle - Copy (2).jpg,978.0,422.0,0.5906531,1028.0,397.0,0.85322267,968.0,358.0,0.8013891,1039.0,375.0,0.49995083,907.0,270.0,0.78543144,957.0,307.0,0.5042729,740.0,268.0,0.66933936,1004.0,340.0,0.47123626,366.0,297.0,0.7196848,999.0,501.0,0.8562442,420.0,596.0,0.89535505,526.0,406.0,0.5544307,424.0,370.0,0.49799383,286.0,325.0,0.54608554,179.0,318.0,0.5060109,152.0,318.0,0.23385766,84.0,350.0,0.72866434,1,PushUp
PushUp/do-push-ups-build-muscle - Copy (3).jpg,978.0,422.0,0.5906531,1028.0,397.0,0.85322267,968.0,358.0,0.8013891,1039.0,375.0,0.49995083,907.0,270.0,0.78543144,957.0,307.0,0.5042729,740.0,268.0,0.66933936,1004.0,340.0,0.47123626,366.0,297.0,0.7196848,999.0,501.0,0.8562442,420.0,596.0,0.89535505,526.0,406.0,0.5544307,424.0,370.0,0.49799383,286.0,325.0,0.54608554,179.0,318.0,0.5060109,152.0,318.0,0.23385766,84.0,350.0,0.72866434,1,PushUp
PushUp/do-push-ups-build-muscle.jpg,978.0,422.0,0.5906531,1028.0,397.0,0.85322267,968.0,358.0,0.8013891,1039.0,375.0,0.49995083,907.0,270.0,0.78543144,957.0,307.0,0.5042729,740.0,268.0,0.66933936,1004.0,340.0,0.47123626,366.0,297.0,0.7196848,999.0,501.0,0.8562442,420.0,596.0,0.89535505,526.0,406.0,0.5544307,424.0,370.0,0.49799383,286.0,325.0,0.54608554,179.0,318.0,0.5060109,152.0,318.0,0.23385766,84.0,350.0,0.72866434,1,PushUp
PushUp/guy-doing-push-up - Copy (2).jpg,584.0,3368.0,0.7061076,559.0,3205.0,0.46003896,536.0,3209.0,0.51857233,910.0,2944.0,0.80445206,830.0,2938.0,0.69681025,1617.0,2783.0,0.50674045,1297.0,2589.0,0.68499887,2787.0,2767.0,0.7334765,2065.0,2496.0,0.40901655,2570.0,3666.0,0.7710788,1666.0,3252.0,0.6306376,3243.0,2655.0,0.78794885,3056.0,2534.0,0.7236017,4369.0,2841.0,0.74852544,4273.0,2714.0,0.62444437,5556.0,2753.0,0.5780859,5367.0,2637.0,0.8494835,1,PushUp
PushUp/guy-doing-push-up - Copy (3).jpg,584.0,3368.0,0.7061076,559.0,3205.0,0.46003896,536.0,3209.0,0.51857233,910.0,2944.0,0.80445206,830.0,2938.0,0.69681025,1617.0,2783.0,0.50674045,1297.0,2589.0,0.68499887,2787.0,2767.0,0.7334765,2065.0,2496.0,0.40901655,2570.0,3666.0,0.7710788,1666.0,3252.0,0.6306376,3243.0,2655.0,0.78794885,3056.0,2534.0,0.7236017,4369.0,2841.0,0.74852544,4273.0,2714.0,0.62444437,5556.0,2753.0,0.5780859,5367.0,2637.0,0.8494835,1,PushUp
PushUp/guy-doing-push-up - Copy (4).jpg,584.0,3368.0,0.7061076,559.0,3205.0,0.46003896,536.0,3209.0,0.51857233,910.0,2944.0,0.80445206,830.0,2938.0,0.69681025,1617.0,2783.0,0.50674045,1297.0,2589.0,0.68499887,2787.0,2767.0,0.7334765,2065.0,2496.0,0.40901655,2570.0,3666.0,0.7710788,1666.0,3252.0,0.6306376,3243.0,2655.0,0.78794885,3056.0,2534.0,0.7236017,4369.0,2841.0,0.74852544,4273.0,2714.0,0.62444437,5556.0,2753.0,0.5780859,5367.0,2637.0,0.8494835,1,PushUp
PushUp/guy-doing-push-up - Copy.jpg,584.0,3368.0,0.7061076,559.0,3205.0,0.46003896,536.0,3209.0,0.51857233,910.0,2944.0,0.80445206,830.0,2938.0,0.69681025,1617.0,2783.0,0.50674045,1297.0,2589.0,0.68499887,2787.0,2767.0,0.7334765,2065.0,2496.0,0.40901655,2570.0,3666.0,0.7710788,1666.0,3252.0,0.6306376,3243.0,2655.0,0.78794885,3056.0,2534.0,0.7236017,4369.0,2841.0,0.74852544,4273.0,2714.0,0.62444437,5556.0,2753.0,0.5780859,5367.0,2637.0,0.8494835,1,PushUp
PushUp/guy-doing-push-up.jpg,584.0,3368.0,0.7061076,559.0,3205.0,0.46003896,536.0,3209.0,0.51857233,910.0,2944.0,0.80445206,830.0,2938.0,0.69681025,1617.0,2783.0,0.50674045,1297.0,2589.0,0.68499887,2787.0,2767.0,0.7334765,2065.0,2496.0,0.40901655,2570.0,3666.0,0.7710788,1666.0,3252.0,0.6306376,3243.0,2655.0,0.78794885,3056.0,2534.0,0.7236017,4369.0,2841.0,0.74852544,4273.0,2714.0,0.62444437,5556.0,2753.0,0.5780859,5367.0,2637.0,0.8494835,1,PushUp
PushUp/how-to-do-a-push-up-move-of-the-week-1-1200x600 - Copy (2).jpg,111.0,442.0,0.6439625,93.0,419.0,0.72500527,92.0,417.0,0.5842238,121.0,373.0,0.74680156,119.0,367.0,0.69737315,212.0,375.0,0.7315693,238.0,309.0,0.6591635,396.0,362.0,0.6468927,417.0,291.0,0.81331915,335.0,533.0,0.70837593,383.0,425.0,0.3605327,568.0,382.0,0.59031856,568.0,349.0,0.71647096,847.0,412.0,0.79031587,833.0,381.0,0.71677566,1091.0,399.0,0.8163621,1058.0,389.0,0.7421729,1,PushUp
PushUp/how-to-do-a-push-up-move-of-the-week-1-1200x600 - Copy.jpg,111.0,442.0,0.6439625,93.0,419.0,0.72500527,92.0,417.0,0.5842238,121.0,373.0,0.74680156,119.0,367.0,0.69737315,212.0,375.0,0.7315693,238.0,309.0,0.6591635,396.0,362.0,0.6468927,417.0,291.0,0.81331915,335.0,533.0,0.70837593,383.0,425.0,0.3605327,568.0,382.0,0.59031856,568.0,349.0,0.71647096,847.0,412.0,0.79031587,833.0,381.0,0.71677566,1091.0,399.0,0.8163621,1058.0,389.0,0.7421729,1,PushUp
PushUp/how-to-do-a-push-up-move-of-the-week-1-1200x600.jpg,111.0,442.0,0.6439625,93.0,419.0,0.72500527,92.0,417.0,0.5842238,121.0,373.0,0.74680156,119.0,367.0,0.69737315,212.0,375.0,0.7315693,238.0,309.0,0.6591635,396.0,362.0,0.6468927,417.0,291.0,0.81331915,335.0,533.0,0.70837593,383.0,425.0,0.3605327,568.0,382.0,0.59031856,568.0,349.0,0.71647096,847.0,412.0,0.79031587,833.0,381.0,0.71677566,1091.0,399.0,0.8163621,1058.0,389.0,0.7421729,1,PushUp
PushUp/how-to-do-first-push-up-thumbnail_blog_1200x800-3-1024x683 - Copy (2).jpg,230.0,428.0,0.741009,234.0,400.0,0.75789225,219.0,402.0,0.5929089,285.0,359.0,0.5448675,259.0,360.0,0.66166323,396.0,363.0,0.5054581,315.0,352.0,0.4966237,577.0,358.0,0.53778535,393.0,354.0,0.31527907,535.0,481.0,0.8040174,387.0,467.0,0.60787153,654.0,359.0,0.81157297,624.0,350.0,0.68126786,825.0,391.0,0.71919215,798.0,378.0,0.48374492,962.0,384.0,0.65497553,947.0,378.0,0.6888779,1,PushUp
PushUp/how-to-do-first-push-up-thumbnail_blog_1200x800-3-1024x683 - Copy (3).jpg,230.0,428.0,0.741009,234.0,400.0,0.75789225,219.0,402.0,0.5929089,285.0,359.0,0.5448675,259.0,360.0,0.66166323,396.0,363.0,0.5054581,315.0,352.0,0.4966237,577.0,358.0,0.53778535,393.0,354.0,0.31527907,535.0,481.0,0.8040174,387.0,467.0,0.60787153,654.0,359.0,0.81157297,624.0,350.0,0.68126786,825.0,391.0,0.71919215,798.0,378.0,0.48374492,962.0,384.0,0.65497553,947.0,378.0,0.6888779,1,PushUp
PushUp/how-to-do-first-push-up-thumbnail_blog_1200x800-3-1024x683 - Copy (6).jpg,230.0,428.0,0.741009,234.0,400.0,0.75789225,219.0,402.0,0.5929089,285.0,359.0,0.5448675,259.0,360.0,0.66166323,396.0,363.0,0.5054581,315.0,352.0,0.4966237,577.0,358.0,0.53778535,393.0,354.0,0.31527907,535.0,481.0,0.8040174,387.0,467.0,0.60787153,654.0,359.0,0.81157297,624.0,350.0,0.68126786,825.0,391.0,0.71919215,798.0,378.0,0.48374492,962.0,384.0,0.65497553,947.0,378.0,0.6888779,1,PushUp
PushUp/how-to-do-first-push-up-thumbnail_blog_1200x800-3-1024x683 - Copy.jpg,230.0,428.0,0.741009,234.0,400.0,0.75789225,219.0,402.0,0.5929089,285.0,359.0,0.5448675,259.0,360.0,0.66166323,396.0,363.0,0.5054581,315.0,352.0,0.4966237,577.0,358.0,0.53778535,393.0,354.0,0.31527907,535.0,481.0,0.8040174,387.0,467.0,0.60787153,654.0,359.0,0.81157297,624.0,350.0,0.68126786,825.0,391.0,0.71919215,798.0,378.0,0.48374492,962.0,384.0,0.65497553,947.0,378.0,0.6888779,1,PushUp
PushUp/how-to-do-first-push-up-thumbnail_blog_1200x800-3-1024x683.jpg,230.0,428.0,0.741009,234.0,400.0,0.75789225,219.0,402.0,0.5929089,285.0,359.0,0.5448675,259.0,360.0,0.66166323,396.0,363.0,0.5054581,315.0,352.0,0.4966237,577.0,358.0,0.53778535,393.0,354.0,0.31527907,535.0,481.0,0.8040174,387.0,467.0,0.60787153,654.0,359.0,0.81157297,624.0,350.0,0.68126786,825.0,391.0,0.71919215,798.0,378.0,0.48374492,962.0,384.0,0.65497553,947.0,378.0,0.6888779,1,PushUp
PushUp/image005_20190905171129.jpg,978.0,361.0,0.63270336,993.0,346.0,0.7224821,994.0,347.0,0.69682765,975.0,311.0,0.5479069,977.0,313.0,0.8289301,883.0,266.0,0.66961795,884.0,308.0,0.70255035,735.0,310.0,0.41138104,726.0,333.0,0.8859106,738.0,414.0,0.24770525,735.0,455.0,0.82016695,625.0,262.0,0.6393519,619.0,293.0,0.8193145,412.0,291.0,0.59674394,389.0,342.0,0.80560744,205.0,314.0,0.62379736,155.0,353.0,0.7633234,1,PushUp
PushUp/image005_201909051711291 - Copy (2).jpg,978.0,361.0,0.63270336,993.0,346.0,0.7224821,994.0,347.0,0.69682765,975.0,311.0,0.5479069,977.0,313.0,0.8289301,883.0,266.0,0.66961795,884.0,308.0,0.70255035,735.0,310.0,0.41138104,726.0,333.0,0.8859106,738.0,414.0,0.24770525,735.0,455.0,0.82016695,625.0,262.0,0.6393519,619.0,293.0,0.8193145,412.0,291.0,0.59674394,389.0,342.0,0.80560744,205.0,314.0,0.62379736,155.0,353.0,0.7633234,1,PushUp
PushUp/image005_201909051711291 - Copy (3).jpg,978.0,361.0,0.63270336,993.0,346.0,0.7224821,994.0,347.0,0.69682765,975.0,311.0,0.5479069,977.0,313.0,0.8289301,883.0,266.0,0.66961795,884.0,308.0,0.70255035,735.0,310.0,0.41138104,726.0,333.0,0.8859106,738.0,414.0,0.24770525,735.0,455.0,0.82016695,625.0,262.0,0.6393519,619.0,293.0,0.8193145,412.0,291.0,0.59674394,389.0,342.0,0.80560744,205.0,314.0,0.62379736,155.0,353.0,0.7633234,1,PushUp
PushUp/image005_201909051711291 - Copy (4).jpg,978.0,361.0,0.63270336,993.0,346.0,0.7224821,994.0,347.0,0.69682765,975.0,311.0,0.5479069,977.0,313.0,0.8289301,883.0,266.0,0.66961795,884.0,308.0,0.70255035,735.0,310.0,0.41138104,726.0,333.0,0.8859106,738.0,414.0,0.24770525,735.0,455.0,0.82016695,625.0,262.0,0.6393519,619.0,293.0,0.8193145,412.0,291.0,0.59674394,389.0,342.0,0.80560744,205.0,314.0,0.62379736,155.0,353.0,0.7633234,1,PushUp
PushUp/image005_201909051711291 - Copy (5).jpg,978.0,361.0,0.63270336,993.0,346.0,0.7224821,994.0,347.0,0.69682765,975.0,311.0,0.5479069,977.0,313.0,0.8289301,883.0,266.0,0.66961795,884.0,308.0,0.70255035,735.0,310.0,0.41138104,726.0,333.0,0.8859106,738.0,414.0,0.24770525,735.0,455.0,0.82016695,625.0,262.0,0.6393519,619.0,293.0,0.8193145,412.0,291.0,0.59674394,389.0,342.0,0.80560744,205.0,314.0,0.62379736,155.0,353.0,0.7633234,1,PushUp
PushUp/image005_201909051711291 - Copy.jpg,978.0,361.0,0.63270336,993.0,346.0,0.7224821,994.0,347.0,0.69682765,975.0,311.0,0.5479069,977.0,313.0,0.8289301,883.0,266.0,0.66961795,884.0,308.0,0.70255035,735.0,310.0,0.41138104,726.0,333.0,0.8859106,738.0,414.0,0.24770525,735.0,455.0,0.82016695,625.0,262.0,0.6393519,619.0,293.0,0.8193145,412.0,291.0,0.59674394,389.0,342.0,0.80560744,205.0,314.0,0.62379736,155.0,353.0,0.7633234,1,PushUp
PushUp/image005_201909051711291.jpg,978.0,361.0,0.63270336,993.0,346.0,0.7224821,994.0,347.0,0.69682765,975.0,311.0,0.5479069,977.0,313.0,0.8289301,883.0,266.0,0.66961795,884.0,308.0,0.70255035,735.0,310.0,0.41138104,726.0,333.0,0.8859106,738.0,414.0,0.24770525,735.0,455.0,0.82016695,625.0,262.0,0.6393519,619.0,293.0,0.8193145,412.0,291.0,0.59674394,389.0,342.0,0.80560744,205.0,314.0,0.62379736,155.0,353.0,0.7633234,1,PushUp
PushUp/images - Copy (2).jpg,82.0,65.0,0.77216303,84.0,57.0,0.771346,78.0,60.0,0.64084625,96.0,50.0,0.6600756,83.0,55.0,0.7247567,122.0,63.0,0.7390516,89.0,72.0,0.8722664,129.0,107.0,0.6089693,89.0,106.0,0.9038628,127.0,147.0,0.86182225,82.0,140.0,0.8515452,156.0,88.0,0.91462445,142.0,97.0,0.7825697,188.0,108.0,0.88833976,168.0,113.0,0.73891306,223.0,120.0,0.8919971,191.0,117.0,0.8766084,1,PushUp
PushUp/images - Copy (3).jpg,82.0,65.0,0.77216303,84.0,57.0,0.771346,78.0,60.0,0.64084625,96.0,50.0,0.6600756,83.0,55.0,0.7247567,122.0,63.0,0.7390516,89.0,72.0,0.8722664,129.0,107.0,0.6089693,89.0,106.0,0.9038628,127.0,147.0,0.86182225,82.0,140.0,0.8515452,156.0,88.0,0.91462445,142.0,97.0,0.7825697,188.0,108.0,0.88833976,168.0,113.0,0.73891306,223.0,120.0,0.8919971,191.0,117.0,0.8766084,1,PushUp
PushUp/images - Copy (4).jpg,82.0,65.0,0.77216303,84.0,57.0,0.771346,78.0,60.0,0.64084625,96.0,50.0,0.6600756,83.0,55.0,0.7247567,122.0,63.0,0.7390516,89.0,72.0,0.8722664,129.0,107.0,0.6089693,89.0,106.0,0.9038628,127.0,147.0,0.86182225,82.0,140.0,0.8515452,156.0,88.0,0.91462445,142.0,97.0,0.7825697,188.0,108.0,0.88833976,168.0,113.0,0.73891306,223.0,120.0,0.8919971,191.0,117.0,0.8766084,1,PushUp
PushUp/images - Copy (5).jpg,82.0,65.0,0.77216303,84.0,57.0,0.771346,78.0,60.0,0.64084625,96.0,50.0,0.6600756,83.0,55.0,0.7247567,122.0,63.0,0.7390516,89.0,72.0,0.8722664,129.0,107.0,0.6089693,89.0,106.0,0.9038628,127.0,147.0,0.86182225,82.0,140.0,0.8515452,156.0,88.0,0.91462445,142.0,97.0,0.7825697,188.0,108.0,0.88833976,168.0,113.0,0.73891306,223.0,120.0,0.8919971,191.0,117.0,0.8766084,1,PushUp
PushUp/images - Copy (6).jpg,82.0,65.0,0.77216303,84.0,57.0,0.771346,78.0,60.0,0.64084625,96.0,50.0,0.6600756,83.0,55.0,0.7247567,122.0,63.0,0.7390516,89.0,72.0,0.8722664,129.0,107.0,0.6089693,89.0,106.0,0.9038628,127.0,147.0,0.86182225,82.0,140.0,0.8515452,156.0,88.0,0.91462445,142.0,97.0,0.7825697,188.0,108.0,0.88833976,168.0,113.0,0.73891306,223.0,120.0,0.8919971,191.0,117.0,0.8766084,1,PushUp
PushUp/images - Copy.jpg,82.0,65.0,0.77216303,84.0,57.0,0.771346,78.0,60.0,0.64084625,96.0,50.0,0.6600756,83.0,55.0,0.7247567,122.0,63.0,0.7390516,89.0,72.0,0.8722664,129.0,107.0,0.6089693,89.0,106.0,0.9038628,127.0,147.0,0.86182225,82.0,140.0,0.8515452,156.0,88.0,0.91462445,142.0,97.0,0.7825697,188.0,108.0,0.88833976,168.0,113.0,0.73891306,223.0,120.0,0.8919971,191.0,117.0,0.8766084,1,PushUp
PushUp/images.jpg,82.0,65.0,0.77216303,84.0,57.0,0.771346,78.0,60.0,0.64084625,96.0,50.0,0.6600756,83.0,55.0,0.7247567,122.0,63.0,0.7390516,89.0,72.0,0.8722664,129.0,107.0,0.6089693,89.0,106.0,0.9038628,127.0,147.0,0.86182225,82.0,140.0,0.8515452,156.0,88.0,0.91462445,142.0,97.0,0.7825697,188.0,108.0,0.88833976,168.0,113.0,0.73891306,223.0,120.0,0.8919971,191.0,117.0,0.8766084,1,PushUp
PushUp/images2 - Copy (3).jpg,52.0,55.0,0.6795217,50.0,47.0,0.7856052,48.0,48.0,0.7567601,64.0,28.0,0.8517132,57.0,30.0,0.74627477,119.0,31.0,0.68445164,78.0,32.0,0.74410987,134.0,98.0,0.7115974,83.0,91.0,0.8676889,146.0,147.0,0.59304255,85.0,142.0,0.7807838,195.0,68.0,0.72801185,181.0,70.0,0.6852013,250.0,93.0,0.82487917,235.0,102.0,0.6731808,307.0,103.0,0.76964444,288.0,103.0,0.811634,1,PushUp
PushUp/images2 - Copy (4).jpg,52.0,55.0,0.6795217,50.0,47.0,0.7856052,48.0,48.0,0.7567601,64.0,28.0,0.8517132,57.0,30.0,0.74627477,119.0,31.0,0.68445164,78.0,32.0,0.74410987,134.0,98.0,0.7115974,83.0,91.0,0.8676889,146.0,147.0,0.59304255,85.0,142.0,0.7807838,195.0,68.0,0.72801185,181.0,70.0,0.6852013,250.0,93.0,0.82487917,235.0,102.0,0.6731808,307.0,103.0,0.76964444,288.0,103.0,0.811634,1,PushUp
PushUp/images2 - Copy (5).jpg,52.0,55.0,0.6795217,50.0,47.0,0.7856052,48.0,48.0,0.7567601,64.0,28.0,0.8517132,57.0,30.0,0.74627477,119.0,31.0,0.68445164,78.0,32.0,0.74410987,134.0,98.0,0.7115974,83.0,91.0,0.8676889,146.0,147.0,0.59304255,85.0,142.0,0.7807838,195.0,68.0,0.72801185,181.0,70.0,0.6852013,250.0,93.0,0.82487917,235.0,102.0,0.6731808,307.0,103.0,0.76964444,288.0,103.0,0.811634,1,PushUp
PushUp/images2 - Copy.jpg,52.0,55.0,0.6795217,50.0,47.0,0.7856052,48.0,48.0,0.7567601,64.0,28.0,0.8517132,57.0,30.0,0.74627477,119.0,31.0,0.68445164,78.0,32.0,0.74410987,134.0,98.0,0.7115974,83.0,91.0,0.8676889,146.0,147.0,0.59304255,85.0,142.0,0.7807838,195.0,68.0,0.72801185,181.0,70.0,0.6852013,250.0,93.0,0.82487917,235.0,102.0,0.6731808,307.0,103.0,0.76964444,288.0,103.0,0.811634,1,PushUp
PushUp/images2.jpg,52.0,55.0,0.6795217,50.0,47.0,0.7856052,48.0,48.0,0.7567601,64.0,28.0,0.8517132,57.0,30.0,0.74627477,119.0,31.0,0.68445164,78.0,32.0,0.74410987,134.0,98.0,0.7115974,83.0,91.0,0.8676889,146.0,147.0,0.59304255,85.0,142.0,0.7807838,195.0,68.0,0.72801185,181.0,70.0,0.6852013,250.0,93.0,0.82487917,235.0,102.0,0.6731808,307.0,103.0,0.76964444,288.0,103.0,0.811634,1,PushUp
PushUp/images3 - Copy (2).jpg,225.0,152.0,0.6266338,229.0,148.0,0.65935063,230.0,149.0,0.63524127,226.0,139.0,0.7969236,226.0,140.0,0.8281157,203.0,126.0,0.6695088,208.0,139.0,0.7022592,174.0,123.0,0.4771337,178.0,136.0,0.6055528,177.0,142.0,0.26459277,186.0,163.0,0.6971691,139.0,123.0,0.7040075,139.0,129.0,0.7770759,89.0,128.0,0.46558195,87.0,140.0,0.59427047,40.0,132.0,0.39105725,32.0,140.0,0.841399,1,PushUp
PushUp/images3 - Copy (3).jpg,225.0,152.0,0.6266338,229.0,148.0,0.65935063,230.0,149.0,0.63524127,226.0,139.0,0.7969236,226.0,140.0,0.8281157,203.0,126.0,0.6695088,208.0,139.0,0.7022592,174.0,123.0,0.4771337,178.0,136.0,0.6055528,177.0,142.0,0.26459277,186.0,163.0,0.6971691,139.0,123.0,0.7040075,139.0,129.0,0.7770759,89.0,128.0,0.46558195,87.0,140.0,0.59427047,40.0,132.0,0.39105725,32.0,140.0,0.841399,1,PushUp
PushUp/images3 - Copy (4).jpg,225.0,152.0,0.6266338,229.0,148.0,0.65935063,230.0,149.0,0.63524127,226.0,139.0,0.7969236,226.0,140.0,0.8281157,203.0,126.0,0.6695088,208.0,139.0,0.7022592,174.0,123.0,0.4771337,178.0,136.0,0.6055528,177.0,142.0,0.26459277,186.0,163.0,0.6971691,139.0,123.0,0.7040075,139.0,129.0,0.7770759,89.0,128.0,0.46558195,87.0,140.0,0.59427047,40.0,132.0,0.39105725,32.0,140.0,0.841399,1,PushUp
PushUp/images3 - Copy (6).jpg,225.0,152.0,0.6266338,229.0,148.0,0.65935063,230.0,149.0,0.63524127,226.0,139.0,0.7969236,226.0,140.0,0.8281157,203.0,126.0,0.6695088,208.0,139.0,0.7022592,174.0,123.0,0.4771337,178.0,136.0,0.6055528,177.0,142.0,0.26459277,186.0,163.0,0.6971691,139.0,123.0,0.7040075,139.0,129.0,0.7770759,89.0,128.0,0.46558195,87.0,140.0,0.59427047,40.0,132.0,0.39105725,32.0,140.0,0.841399,1,PushUp
PushUp/images3 - Copy (7).jpg,225.0,152.0,0.6266338,229.0,148.0,0.65935063,230.0,149.0,0.63524127,226.0,139.0,0.7969236,226.0,140.0,0.8281157,203.0,126.0,0.6695088,208.0,139.0,0.7022592,174.0,123.0,0.4771337,178.0,136.0,0.6055528,177.0,142.0,0.26459277,186.0,163.0,0.6971691,139.0,123.0,0.7040075,139.0,129.0,0.7770759,89.0,128.0,0.46558195,87.0,140.0,0.59427047,40.0,132.0,0.39105725,32.0,140.0,0.841399,1,PushUp
PushUp/images3 - Copy.jpg,225.0,152.0,0.6266338,229.0,148.0,0.65935063,230.0,149.0,0.63524127,226.0,139.0,0.7969236,226.0,140.0,0.8281157,203.0,126.0,0.6695088,208.0,139.0,0.7022592,174.0,123.0,0.4771337,178.0,136.0,0.6055528,177.0,142.0,0.26459277,186.0,163.0,0.6971691,139.0,123.0,0.7040075,139.0,129.0,0.7770759,89.0,128.0,0.46558195,87.0,140.0,0.59427047,40.0,132.0,0.39105725,32.0,140.0,0.841399,1,PushUp
